CoastalBlue,Blue,GreenI,Green,Yellow,Red,RedEdge,NIR,Class
815.0,969.0,1156.0,1326.0,1551.0,1738.0,2038.0,3218.0,bare
839.0,953.0,1152.0,1310.0,1547.0,1712.0,2050.0,3230.0,bare
844.0,946.0,1139.0,1303.0,1574.0,1689.0,2014.0,3225.0,bare
832.0,952.0,1132.0,1302.0,1561.0,1700.0,1993.0,3209.0,bare
815.0,969.0,1134.0,1303.0,1517.0,1732.0,2016.0,3190.0,bare
816.0,955.0,1145.0,1312.0,1546.0,1726.0,2026.0,3207.0,bare
817.0,954.0,1145.0,1304.0,1557.0,1726.0,2034.0,3234.0,bare
825.0,955.0,1134.0,1291.0,1550.0,1727.0,2040.0,3256.0,bare
827.0,947.0,1129.0,1290.0,1539.0,1707.0,2095.0,3258.0,bare
846.0,941.0,1120.0,1312.0,1539.0,1697.0,2021.0,3252.0,bare
856.0,939.0,1120.0,1316.0,1536.0,1699.0,1971.0,3225.0,bare
839.0,941.0,1136.0,1305.0,1528.0,1710.0,2001.0,3199.0,bare
806.0,932.0,1171.0,1298.0,1520.0,1690.0,1980.0,3216.0,bare
820.0,948.0,1166.0,1292.0,1528.0,1716.0,1939.0,3185.0,bare
837.0,970.0,1154.0,1288.0,1535.0,1742.0,1930.0,3139.0,bare
820.0,964.0,1132.0,1287.0,1523.0,1736.0,2019.0,3159.0,bare
796.0,972.0,1133.0,1297.0,1526.0,1742.0,2001.0,3182.0,bare
802.0,979.0,1135.0,1302.0,1526.0,1746.0,1961.0,3118.0,bare
841.0,959.0,1133.0,1296.0,1516.0,1727.0,1939.0,2965.0,bare
843.0,963.0,1130.0,1311.0,1517.0,1742.0,1928.0,3015.0,bare
829.0,966.0,1134.0,1309.0,1522.0,1737.0,1911.0,3014.0,bare
817.0,958.0,1145.0,1308.0,1529.0,1745.0,1915.0,2984.0,bare
817.0,956.0,1160.0,1358.0,1553.0,1780.0,1961.0,3003.0,bare
816.0,959.0,1181.0,1335.0,1569.0,1783.0,2013.0,3122.0,bare
824.0,961.0,1189.0,1314.0,1576.0,1792.0,2038.0,3214.0,bare
836.0,969.0,1172.0,1344.0,1582.0,1829.0,2024.0,3215.0,bare
849.0,976.0,1171.0,1350.0,1596.0,1858.0,2004.0,3228.0,bare
848.0,979.0,1180.0,1327.0,1593.0,1841.0,2033.0,3236.0,bare
822.0,906.0,1134.0,1349.0,1538.0,1715.0,1937.0,3058.0,bare
809.0,930.0,1139.0,1325.0,1523.0,1689.0,1935.0,2950.0,bare
788.0,947.0,1141.0,1301.0,1496.0,1690.0,1914.0,3086.0,bare
835.0,944.0,1140.0,1322.0,1502.0,1724.0,1941.0,3139.0,bare
895.0,940.0,1138.0,1338.0,1518.0,1754.0,2001.0,3139.0,bare
867.0,957.0,1138.0,1304.0,1531.0,1771.0,2043.0,3113.0,bare
863.0,969.0,1145.0,1322.0,1565.0,1773.0,2050.0,3189.0,bare
848.0,958.0,1164.0,1340.0,1585.0,1766.0,2038.0,3282.0,bare
823.0,933.0,1171.0,1347.0,1573.0,1753.0,2013.0,3256.0,bare
802.0,948.0,1173.0,1368.0,1560.0,1723.0,2034.0,3225.0,bare
809.0,941.0,1167.0,1375.0,1550.0,1715.0,2019.0,3211.0,bare
842.0,921.0,1158.0,1362.0,1550.0,1717.0,2001.0,3222.0,bare
867.0,940.0,1155.0,1352.0,1582.0,1716.0,2076.0,3239.0,bare
856.0,964.0,1148.0,1332.0,1557.0,1736.0,2027.0,3227.0,bare
832.0,976.0,1148.0,1320.0,1528.0,1751.0,1997.0,3212.0,bare
829.0,956.0,1160.0,1325.0,1556.0,1719.0,2030.0,3223.0,bare
828.0,956.0,1166.0,1302.0,1568.0,1694.0,2072.0,3266.0,bare
825.0,954.0,1147.0,1282.0,1564.0,1674.0,2063.0,3275.0,bare
831.0,943.0,1109.0,1275.0,1543.0,1665.0,2019.0,3231.0,bare
850.0,929.0,1112.0,1317.0,1528.0,1675.0,2026.0,3241.0,bare
850.0,931.0,1136.0,1316.0,1524.0,1675.0,2003.0,3224.0,bare
833.0,933.0,1156.0,1297.0,1522.0,1679.0,1994.0,3187.0,bare
800.0,917.0,1175.0,1294.0,1519.0,1677.0,1982.0,3163.0,bare
835.0,934.0,1164.0,1303.0,1536.0,1710.0,1950.0,3139.0,bare
857.0,959.0,1133.0,1308.0,1537.0,1759.0,1990.0,3150.0,bare
836.0,969.0,1110.0,1306.0,1510.0,1748.0,2099.0,3210.0,bare
828.0,942.0,1123.0,1309.0,1490.0,1663.0,2055.0,3212.0,bare
831.0,958.0,1126.0,1298.0,1480.0,1676.0,1979.0,3096.0,bare
849.0,970.0,1118.0,1282.0,1484.0,1713.0,1924.0,2950.0,bare
857.0,950.0,1110.0,1280.0,1503.0,1725.0,1920.0,2996.0,bare
856.0,952.0,1129.0,1297.0,1516.0,1740.0,1923.0,2970.0,bare
849.0,952.0,1152.0,1311.0,1533.0,1735.0,1943.0,2952.0,bare
846.0,944.0,1171.0,1345.0,1556.0,1743.0,1993.0,3006.0,bare
821.0,958.0,1183.0,1338.0,1577.0,1748.0,2026.0,3114.0,bare
815.0,956.0,1190.0,1332.0,1588.0,1784.0,2043.0,3187.0,bare
827.0,953.0,1187.0,1347.0,1583.0,1836.0,2032.0,3187.0,bare
845.0,966.0,1180.0,1364.0,1570.0,1851.0,1994.0,3173.0,bare
854.0,976.0,1182.0,1346.0,1577.0,1822.0,2026.0,3257.0,bare
841.0,980.0,1181.0,1329.0,1573.0,1799.0,2063.0,3324.0,bare
796.0,982.0,1160.0,1359.0,1563.0,1832.0,2040.0,3230.0,bare
836.0,949.0,1139.0,1329.0,1550.0,1723.0,1940.0,3017.0,bare
835.0,954.0,1110.0,1347.0,1541.0,1720.0,1950.0,2982.0,bare
860.0,949.0,1097.0,1339.0,1530.0,1710.0,1963.0,3059.0,bare
881.0,940.0,1123.0,1293.0,1510.0,1680.0,1958.0,3216.0,bare
865.0,932.0,1155.0,1305.0,1530.0,1708.0,1974.0,3055.0,bare
867.0,940.0,1165.0,1338.0,1544.0,1753.0,2007.0,3004.0,bare
847.0,965.0,1156.0,1333.0,1536.0,1776.0,2039.0,3111.0,bare
846.0,975.0,1139.0,1321.0,1548.0,1757.0,2029.0,3125.0,bare
851.0,963.0,1135.0,1339.0,1570.0,1771.0,2018.0,3174.0,bare
857.0,933.0,1145.0,1355.0,1581.0,1772.0,2014.0,3226.0,bare
859.0,956.0,1163.0,1352.0,1573.0,1716.0,2047.0,3215.0,bare
835.0,963.0,1173.0,1359.0,1555.0,1717.0,2039.0,3197.0,bare
817.0,954.0,1170.0,1361.0,1550.0,1739.0,2026.0,3214.0,bare
819.0,957.0,1163.0,1355.0,1574.0,1757.0,2079.0,3265.0,bare
853.0,974.0,1158.0,1344.0,1554.0,1753.0,2016.0,3199.0,bare
852.0,981.0,1159.0,1341.0,1540.0,1750.0,1973.0,3143.0,bare
836.0,966.0,1166.0,1346.0,1543.0,1722.0,2018.0,3097.0,bare
849.0,960.0,1166.0,1299.0,1527.0,1709.0,2069.0,3095.0,bare
861.0,953.0,1157.0,1303.0,1521.0,1717.0,2068.0,3203.0,bare
856.0,942.0,1130.0,1326.0,1523.0,1713.0,2038.0,3262.0,bare
839.0,928.0,1116.0,1345.0,1528.0,1688.0,2043.0,3212.0,bare
831.0,932.0,1134.0,1312.0,1524.0,1662.0,2010.0,3209.0,bare
820.0,926.0,1142.0,1291.0,1523.0,1662.0,1991.0,3172.0,bare
810.0,906.0,1114.0,1294.0,1523.0,1679.0,1995.0,3114.0,bare
843.0,920.0,1120.0,1312.0,1539.0,1624.0,1941.0,3115.0,bare
