CoastalBlue,Blue,GreenI,Green,Yellow,Red,RedEdge,NIR,Class
594.0,542.0,573.0,609.0,661.0,672.0,792.0,1210.0,burned
541.0,519.0,555.0,614.0,646.0,657.0,772.0,1234.0,burned
599.0,520.0,579.0,610.0,662.0,701.0,708.0,1168.0,burned
578.0,540.0,587.0,634.0,672.0,709.0,662.0,1205.0,burned
602.0,558.0,581.0,633.0,652.0,701.0,801.0,1143.0,burned
577.0,547.0,573.0,621.0,653.0,695.0,742.0,1237.0,burned
537.0,543.0,609.0,669.0,674.0,699.0,757.0,1246.0,burned
591.0,570.0,586.0,614.0,708.0,687.0,774.0,1146.0,burned
558.0,565.0,603.0,653.0,722.0,754.0,800.0,1367.0,burned
581.0,541.0,575.0,629.0,683.0,695.0,781.0,1278.0,burned
547.0,525.0,535.0,632.0,677.0,680.0,767.0,1223.0,burned
585.0,535.0,558.0,623.0,649.0,671.0,785.0,1205.0,burned
578.0,541.0,569.0,610.0,614.0,664.0,769.0,1142.0,burned
564.0,516.0,554.0,605.0,656.0,710.0,746.0,1224.0,burned
629.0,537.0,569.0,612.0,650.0,689.0,742.0,1214.0,burned
616.0,536.0,573.0,624.0,660.0,690.0,734.0,1242.0,burned
548.0,557.0,574.0,622.0,650.0,699.0,807.0,1268.0,burned
581.0,541.0,591.0,641.0,657.0,700.0,780.0,1224.0,burned
560.0,591.0,568.0,645.0,668.0,707.0,789.0,1219.0,burned
588.0,552.0,622.0,647.0,724.0,720.0,793.0,1298.0,burned
574.0,555.0,634.0,684.0,726.0,777.0,866.0,1326.0,burned
578.0,554.0,557.0,604.0,672.0,692.0,787.0,1260.0,burned
523.0,524.0,530.0,614.0,654.0,678.0,718.0,1237.0,burned
574.0,537.0,566.0,588.0,649.0,649.0,783.0,1207.0,burned
569.0,532.0,572.0,601.0,654.0,653.0,745.0,1167.0,burned
581.0,521.0,570.0,603.0,648.0,684.0,731.0,1207.0,burned
568.0,536.0,578.0,603.0,653.0,676.0,784.0,1211.0,burned
582.0,533.0,573.0,608.0,657.0,698.0,776.0,1257.0,burned
554.0,570.0,574.0,630.0,666.0,687.0,766.0,1199.0,burned
592.0,551.0,593.0,639.0,670.0,708.0,818.0,1242.0,burned
587.0,604.0,573.0,641.0,679.0,715.0,827.0,1243.0,burned
