CoastalBlue,Blue,GreenI,Green,Yellow,Red,RedEdge,NIR,Class
595.0,673.0,870.0,973.0,926.0,885.0,1253.0,3058.0,sugarcane
624.0,683.0,858.0,995.0,922.0,879.0,1223.0,3068.0,sugarcane
691.0,689.0,852.0,1003.0,932.0,871.0,1235.0,3011.0,sugarcane
736.0,706.0,860.0,995.0,982.0,910.0,1311.0,2966.0,sugarcane
663.0,690.0,871.0,994.0,980.0,909.0,1337.0,3041.0,sugarcane
665.0,688.0,888.0,1000.0,986.0,906.0,1355.0,3051.0,sugarcane
725.0,696.0,901.0,1019.0,995.0,920.0,1392.0,2991.0,sugarcane
708.0,712.0,907.0,1041.0,973.0,951.0,1376.0,2938.0,sugarcane
694.0,707.0,908.0,1041.0,962.0,967.0,1346.0,2937.0,sugarcane
683.0,690.0,912.0,1032.0,970.0,963.0,1332.0,2984.0,sugarcane
672.0,691.0,888.0,1041.0,960.0,943.0,1353.0,2996.0,sugarcane
676.0,694.0,888.0,1015.0,969.0,927.0,1364.0,2999.0,sugarcane
676.0,689.0,891.0,1000.0,981.0,918.0,1361.0,3012.0,sugarcane
662.0,672.0,897.0,1008.0,981.0,911.0,1336.0,2970.0,sugarcane
651.0,663.0,887.0,1003.0,963.0,917.0,1373.0,2940.0,sugarcane
655.0,667.0,875.0,992.0,977.0,918.0,1404.0,2934.0,sugarcane
676.0,677.0,875.0,996.0,1004.0,923.0,1408.0,2953.0,sugarcane
672.0,689.0,902.0,1007.0,1010.0,937.0,1378.0,2994.0,sugarcane
646.0,692.0,887.0,998.0,982.0,909.0,1353.0,2929.0,sugarcane
625.0,688.0,874.0,996.0,966.0,900.0,1329.0,2880.0,sugarcane
651.0,677.0,889.0,1004.0,974.0,938.0,1322.0,2909.0,sugarcane
645.0,683.0,884.0,1001.0,969.0,917.0,1301.0,2946.0,sugarcane
645.0,688.0,889.0,1010.0,979.0,903.0,1305.0,2963.0,sugarcane
671.0,677.0,891.0,1031.0,988.0,919.0,1364.0,2994.0,sugarcane
632.0,681.0,887.0,1025.0,987.0,927.0,1305.0,2971.0,sugarcane
636.0,685.0,890.0,1019.0,991.0,926.0,1267.0,2972.0,sugarcane
662.0,701.0,895.0,1025.0,1002.0,914.0,1287.0,2979.0,sugarcane
688.0,737.0,905.0,1043.0,1004.0,895.0,1388.0,2908.0,sugarcane
675.0,720.0,897.0,1034.0,1004.0,950.0,1397.0,2936.0,sugarcane
666.0,707.0,884.0,1026.0,995.0,963.0,1400.0,2986.0,sugarcane
643.0,716.0,887.0,1019.0,982.0,928.0,1383.0,3023.0,sugarcane
